artist,artist_normalized,year,weeks_on_chart,total_streams,best_rank,avg_rank,top10_weeks,top1_weeks,has_spotify_data,past_appearances,prev_year_appeared,consecutive_years,appeared
Koresawa,Koresawa,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2024,15.0,14457137.0,17.0,43.8,0.0,0.0,1,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kosetsu Minami,Kosetsu Minami,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Kyanai,Kyanai,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kyanai,Kyanai,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kyanai,Kyanai,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kyanai,Kyanai,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kyanai,Kyanai,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kyanai,Kyanai,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kyanai,Kyanai,2022,37.0,23931974.0,17.0,47.648648648648646,0.0,0.0,1,0,0,0,0
Kyanai,Kyanai,2023,20.0,6854714.0,53.0,129.95,0.0,0.0,1,0,0,0,0
Kyanai,Kyanai,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LANA,LANA,2023,27.0,13349710.0,22.0,96.29629629629628,0.0,0.0,1,0,0,0,0
LANA,LANA,2024,15.0,7148799.0,63.0,98.8,0.0,0.0,1,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LE SSERAFIM,LE SSERAFIM,2022,46.0,29140875.0,17.0,58.45652173913044,0.0,0.0,1,0,0,0,1
LE SSERAFIM,LE SSERAFIM,2023,144.0,86028530.0,7.0,80.52083333333333,5.0,0.0,1,1,1,1,1
LE SSERAFIM,LE SSERAFIM,2024,157.0,102010274.0,10.0,91.92993630573248,1.0,0.0,1,2,1,2,1
LISA,LISA,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LISA,LISA,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LISA,LISA,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LISA,LISA,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LISA,LISA,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
LISA,LISA,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
LISA,LISA,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,0
LISA,LISA,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,2,0,0,0
LISA,LISA,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,2,0,0,0
Lady Gaga,Lady Gaga,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lady Gaga,Lady Gaga,2024,19.0,8686694.0,68.0,103.73684210526316,0.0,0.0,1,0,0,0,0
Leo Ieiri,Leo Ieiri,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Leo Ieiri,Leo Ieiri,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Leo Ieiri,Leo Ieiri,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Leo Ieiri,Leo Ieiri,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Leo Ieiri,Leo Ieiri,2020,43.0,20087354.0,20.0,46.76744186046512,0.0,0.0,1,0,0,0,0
Leo Ieiri,Leo Ieiri,2021,20.0,4398024.0,74.0,128.9,0.0,0.0,1,0,0,0,0
Leo Ieiri,Leo Ieiri,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Leo Ieiri,Leo Ieiri,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Leo Ieiri,Leo Ieiri,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LiSA,LiSA,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LiSA,LiSA,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LiSA,LiSA,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LiSA,LiSA,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LiSA,LiSA,2020,71.0,69606833.0,1.0,16.676056338028168,39.0,4.0,1,0,0,0,0
LiSA,LiSA,2021,135.0,93623140.0,3.0,56.20740740740741,14.0,0.0,1,0,0,0,0
LiSA,LiSA,2022,48.0,12340409.0,60.0,129.10416666666666,0.0,0.0,1,0,0,0,0
LiSA,LiSA,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
LiSA,LiSA,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lilas,Lilas,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lilas,Lilas,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lilas,Lilas,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lilas,Lilas,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lilas,Lilas,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Lilas,Lilas,2021,37.0,10549439.0,74.0,99.0,0.0,0.0,1,0,0,0,0
Lilas,Lilas,2022,95.0,34294565.0,51.0,88.7578947368421,0.0,0.0,1,0,0,0,0
Lilas,Lilas,2023,54.0,24300371.0,37.0,102.92592592592592,0.0,0.0,1,0,0,0,0
Lilas,Lilas,2024,6.0,1934082.0,151.0,171.83333333333334,0.0,0.0,1,0,0,0,0
Little Glee Monster,Little Glee Monster,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Little Glee Monster,Little Glee Monster,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Little Glee Monster,Little Glee Monster,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Little Glee Monster,Little Glee Monster,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Little Glee Monster,Little Glee Monster,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Little Glee Monster,Little Glee Monster,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Little Glee Monster,Little Glee Monster,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Little Glee Monster,Little Glee Monster,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Little Glee Monster,Little Glee Monster,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
MAISONdes,MAISONdes,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAISONdes,MAISONdes,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAISONdes,MAISONdes,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAISONdes,MAISONdes,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAISONdes,MAISONdes,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAISONdes,MAISONdes,2021,22.0,20313007.0,10.0,26.318181818181817,3.0,0.0,1,0,0,0,0
MAISONdes,MAISONdes,2022,59.0,31038514.0,25.0,87.61016949152543,0.0,0.0,1,0,0,0,0
MAISONdes,MAISONdes,2023,41.0,25273340.0,25.0,84.3170731707317,0.0,0.0,1,0,0,0,0
MAISONdes,MAISONdes,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MAN WITH A MISSION,MAN WITH A MISSION,2023,38.0,32083292.0,6.0,62.47368421052632,11.0,0.0,1,0,0,0,1
MAN WITH A MISSION,MAN WITH A MISSION,2024,15.0,5598500.0,82.0,142.0,0.0,0.0,1,1,1,1,0
ME:I,ME:I,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ME:I,ME:I,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
MILLENNIUM PARADE,MILLENNIUM PARADE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2021,25.0,15075267.0,10.0,68.0,2.0,0.0,1,0,0,0,1
MILLENNIUM PARADE,MILLENNIUM PARADE,2022,6.0,1490888.0,83.0,128.5,0.0,0.0,1,1,1,1,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
MILLENNIUM PARADE,MILLENNIUM PARADE,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
MISAMO,MISAMO,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISAMO,MISAMO,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
MISAMO,MISAMO,2024,11.0,13339157.0,8.0,26.727272727272727,2.0,0.0,1,1,1,1,0
MISIA,MISIA,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISIA,MISIA,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISIA,MISIA,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISIA,MISIA,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MISIA,MISIA,2020,45.0,7999702.0,54.0,108.13333333333334,0.0,0.0,1,0,0,0,1
MISIA,MISIA,2021,21.0,4038208.0,141.0,163.33333333333334,0.0,0.0,1,1,1,1,1
MISIA,MISIA,2022,52.0,12799662.0,108.0,145.32692307692307,0.0,0.0,1,2,1,2,1
MISIA,MISIA,2023,17.0,4994171.0,104.0,159.2941176470588,0.0,0.0,1,3,1,3,1
MISIA,MISIA,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,1
MONGOL800,MONGOL800,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MONGOL800,MONGOL800,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MONGOL800,MONGOL800,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MONGOL800,MONGOL800,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MONGOL800,MONGOL800,2020,53.0,15537955.0,25.0,71.67924528301887,0.0,0.0,1,0,0,0,0
MONGOL800,MONGOL800,2021,50.0,9462856.0,138.0,166.18,0.0,0.0,1,0,0,0,0
MONGOL800,MONGOL800,2022,37.0,8335448.0,122.0,166.24324324324326,0.0,0.0,1,0,0,0,0
MONGOL800,MONGOL800,2023,45.0,14413838.0,114.0,152.2,0.0,0.0,1,0,0,0,0
MONGOL800,MONGOL800,2024,48.0,18170430.0,83.0,150.1875,0.0,0.0,1,0,0,0,0
MUKADE,MUKADE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MUKADE,MUKADE,2023,45.0,40433775.0,4.0,51.44444444444444,11.0,0.0,1,0,0,0,0
MUKADE,MUKADE,2024,39.0,13197713.0,126.0,179.30769230769232,0.0,0.0,1,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2023,40.0,40501252.0,6.0,36.2,10.0,0.0,1,0,0,0,0
MY FIRST STORY,MY FIRST STORY,2024,77.0,55388824.0,12.0,67.8051948051948,0.0,0.0,1,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2020,65.0,14689078.0,48.0,114.33846153846154,0.0,0.0,1,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2021,112.0,53565969.0,3.0,72.52678571428571,6.0,0.0,1,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2022,156.0,103673055.0,1.0,56.6474358974359,30.0,3.0,1,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2023,206.0,127262727.0,11.0,79.2621359223301,0.0,0.0,1,0,0,0,0
Macaroni Empitsu,Macaroni Empitsu,2024,186.0,88188879.0,32.0,116.59677419354838,0.0,0.0,1,0,0,0,0
Mafumafu,Mafumafu,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mafumafu,Mafumafu,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mafumafu,Mafumafu,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mafumafu,Mafumafu,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mafumafu,Mafumafu,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mafumafu,Mafumafu,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Mafumafu,Mafumafu,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Mafumafu,Mafumafu,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Mafumafu,Mafumafu,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Marcy,Marcy,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Marcy,Marcy,2023,13.0,13011739.0,12.0,37.61538461538461,0.0,0.0,1,0,0,0,0
Marcy,Marcy,2024,52.0,26600466.0,33.0,105.23076923076924,0.0,0.0,1,0,0,0,0
Mariah Carey,Mariah Carey,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mariah Carey,Mariah Carey,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mariah Carey,Mariah Carey,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mariah Carey,Mariah Carey,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mariah Carey,Mariah Carey,2020,7.0,2606963.0,39.0,86.57142857142857,0.0,0.0,1,0,0,0,0
Mariah Carey,Mariah Carey,2021,6.0,3133440.0,29.0,75.5,0.0,0.0,1,0,0,0,0
Mariah Carey,Mariah Carey,2022,6.0,4602804.0,10.0,53.833333333333336,1.0,0.0,1,0,0,0,0
Mariah Carey,Mariah Carey,2023,7.0,5067115.0,7.0,78.14285714285714,1.0,0.0,1,0,0,0,0
Mariah Carey,Mariah Carey,2024,6.0,5178191.0,7.0,61.66666666666666,1.0,0.0,1,0,0,0,0
Masaharu Fukuyama,Masaharu Fukuyama,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masaharu Fukuyama,Masaharu Fukuyama,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masaharu Fukuyama,Masaharu Fukuyama,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masaharu Fukuyama,Masaharu Fukuyama,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masaharu Fukuyama,Masaharu Fukuyama,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Masaharu Fukuyama,Masaharu Fukuyama,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Masaharu Fukuyama,Masaharu Fukuyama,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
Masaharu Fukuyama,Masaharu Fukuyama,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
Masaharu Fukuyama,Masaharu Fukuyama,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,1
Masanori Otoda,Masanori Otoda,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masanori Otoda,Masanori Otoda,2023,24.0,21434297.0,13.0,36.625,0.0,0.0,1,0,0,0,0
Masanori Otoda,Masanori Otoda,2024,36.0,17315420.0,54.0,102.05555555555556,0.0,0.0,1,0,0,0,0
Masashi Sada,Masashi Sada,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masashi Sada,Masashi Sada,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Masashi Sada,Masashi Sada,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Masayuki Suzuki,Masayuki Suzuki,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masayuki Suzuki,Masayuki Suzuki,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masayuki Suzuki,Masayuki Suzuki,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masayuki Suzuki,Masayuki Suzuki,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Masayuki Suzuki,Masayuki Suzuki,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Masayuki Suzuki,Masayuki Suzuki,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Masayuki Suzuki,Masayuki Suzuki,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
Masayuki Suzuki,Masayuki Suzuki,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
Masayuki Suzuki,Masayuki Suzuki,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,0
Mega Shinnosuke,Mega Shinnosuke,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mega Shinnosuke,Mega Shinnosuke,2024,18.0,11767940.0,38.0,77.11111111111111,0.0,0.0,1,0,0,0,0
Motohiro Hata,Motohiro Hata,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Motohiro Hata,Motohiro Hata,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
